test_label,test_seq,test_seg,train_label,train_seq,costs
can you go fetch,63,2500,sit,15,"[0.006724685457275474, 0.008914371537612143, 0.009869722543682154, 0.010434429686425498, 0.010072587653309994, 0.009859963723976791, 0.008485274462496669, 0.007850455341490386, 0.00737715709238678, 0.005342175017271814, 0.006926487424550154, 0.008223833123403261, 0.00842837084008245, 0.007480491927181151, 0.005165826956584115, 0.0038149810808368544]"
can you go fetch,63,2500,sit,13,"[0.004756153784777621, 0.006785780962850502, 0.00849158504197388, 0.009034481985928745, 0.008721259330039179, 0.008515298791940325, 0.007942272556669183, 0.0076142890733971475, 0.0070560792979307025, 0.005862756484226081, 0.006365185465055656, 0.007394797907000774, 0.008181303842343711, 0.007591240290819175, 0.0053177244479513325, 0.004424579683416508, 0.003062236710916313]"
can you go fetch,63,2500,sit,15,"[0.00664593354218694, 0.009101057894700575, 0.009763654758427099, 0.010274046764802373, 0.00989275276558752, 0.009315568864936685, 0.008273665833022604, 0.00747563569315266, 0.007179938909754927, 0.005825900364468687, 0.0069699133400725494, 0.0077892879600038765, 0.007687656408305646, 0.006547298993895049, 0.004746676579934805, 0.003662052777299163]"
can you go fetch,63,2500,sit,15,"[0.005052653750537905, 0.007276290220885477, 0.008730204213460565, 0.008918423031947065, 0.008532986923609272, 0.008376832750581356, 0.007306081912511586, 0.00683320940141425, 0.006381772131680075, 0.004624696220734233, 0.006088982789575636, 0.007271402211752964, 0.007417437179847593, 0.006305694082966625, 0.004643581555022417, 0.003535238578741162]"
can you go fetch,63,2500,sit,13,"[0.005601705214292088, 0.007814944559652268, 0.009876665569706759, 0.009551928691453382, 0.009098517283366093, 0.008802948146544245, 0.008021544631846482, 0.006985116838285484, 0.005937048200714919, 0.004950332432765556, 0.005484940243933794, 0.00693835766071846, 0.007592381792440351, 0.006863232595887994, 0.005214809586121472, 0.004458110538468469, 0.0030487852403337425]"
can you sit for me,90,2500,eat,23,"[0.005001206471063666, 0.00569336848936322, 0.006784048646465057, 0.007501706532879778, 0.00837313974955049, 0.009107862374820017, 0.009054826548776108, 0.009071382491763, 0.00889676695610486, 0.008026037610175138, 0.0076030996246260005, 0.007853020537619401, 0.007351693421606375, 0.00738135493100604, 0.007772981127551351, 0.00797989269030439, 0.008248958512581004, 0.008887495934241804, 0.008790392685549583, 0.007832106804807443, 0.007194355504400787, 0.006601581309208913, 0.005684074634277189]"
can you sit for me,90,2500,eat,21,"[0.0044975889227414564, 0.00426229311438237, 0.005586744599410836, 0.006767990154542098, 0.0077995809434296196, 0.008807053551781453, 0.008747173596034632, 0.008196335573702926, 0.0077755195564459135, 0.006914705106011216, 0.006615011979285416, 0.006664644052177186, 0.007174261335707636, 0.007657108610454766, 0.00750938378856181, 0.006997524059566953, 0.0070431395925016, 0.007532648707519997, 0.007923032509696644, 0.0074124244014060715, 0.006880887023426102, 0.006229343861572859, 0.005362051205075985]"
can you sit for me,90,2500,eat,21,"[0.003788998736298587, 0.003522749459827546, 0.004580967577735774, 0.0058887561119184565, 0.00734962593853738, 0.009101567048706845, 0.00967175394083863, 0.00931614713066605, 0.00913249843671428, 0.008097888689581736, 0.007276432803254283, 0.007051661484885248, 0.00760588853390017, 0.008202650086494581, 0.00841652606307267, 0.0082873329378184, 0.00821790355822837, 0.008305654891863882, 0.008018166178212497, 0.007065279459954179, 0.006195926414985749, 0.005427857448103249, 0.004546638577024153]"
can you sit for me,90,2500,eat,20,"[0.004194573862193018, 0.00399049444655547, 0.004403054152818225, 0.005717784248329499, 0.007162213603133632, 0.008689029706015474, 0.009740066031050121, 0.009300775734810826, 0.009041009448121095, 0.00796386714996685, 0.007222676551501892, 0.006679017527933731, 0.007256778551369808, 0.008045125655843838, 0.00850714980380395, 0.008420947148567315, 0.00835878684444313, 0.008499842806672087, 0.008510503858182075, 0.007626912383336995, 0.006939439539828948, 0.006105309836385536, 0.0050242689440257865, 0.004059685342386496]"
can you sit for me,90,2500,eat,23,"[0.003897720257155884, 0.004006304194793827, 0.004752676225528793, 0.005915858206876203, 0.0068128698736102875, 0.00784843026822676, 0.008086839872784702, 0.008121590980613314, 0.007775116638642098, 0.006993728793347449, 0.006396960374018239, 0.006492599884059246, 0.0066583062914670295, 0.007186863705601343, 0.0074315207426515085, 0.007605775411548637, 0.007703496999203373, 0.008035885416885298, 0.007014164950972365, 0.0061537817580535675, 0.0057694673186220674, 0.005317643325205529, 0.004514540084423195]"
can you sit for me,90,2500,eat,23,"[0.004327197521756865, 0.004643144268308453, 0.005603958462555098, 0.0065671826425033695, 0.007312359338357644, 0.007817487002373969, 0.0077379755749367295, 0.007976620716088845, 0.007817066830649535, 0.007038046583135152, 0.0064587473928611385, 0.006570107334770524, 0.006130652180433803, 0.006226950093468681, 0.006539572624578269, 0.006801343660230987, 0.006984702391719094, 0.007564554865434346, 0.007661470245534809, 0.006475329771584635, 0.006017637438924956, 0.005361410917336476, 0.004570879718869571]"
can you sit for me,90,2500,eat,21,"[0.003983554083180442, 0.003809100051768274, 0.004879973184453614, 0.006009243131405725, 0.006958081905344428, 0.008449866584912893, 0.008709030674189475, 0.008643109723058822, 0.00870148731866641, 0.007780353177955078, 0.007254513249189584, 0.007003904561634194, 0.007090639448454601, 0.007102896588548122, 0.007313489726184815, 0.00747625156722297, 0.007520182413280426, 0.00788383806264716, 0.007633654329962668, 0.006942274474524126, 0.005970865675626589, 0.005108961364396279, 0.0041903745633069586]"
can you sit for me,90,2500,eat,25,"[0.004450206729112179, 0.005470159007384838, 0.006589103179082709, 0.007899929286652039, 0.008320706588006772, 0.008495106718364292, 0.008516596899198542, 0.008558813836095185, 0.007807672054935016, 0.007333659185600305, 0.007709211500539976, 0.008265891721881939, 0.00826175740926288, 0.00889183065422291, 0.009095179925372754, 0.00921551979065389, 0.008923145805702444, 0.008363330187240033, 0.007713123964373374, 0.007186586687671272, 0.006998954609613854, 0.00654613317637069]"
can you sit for me,90,2500,eat,20,"[0.004179274827559834, 0.003719903794960683, 0.004381330285605181, 0.006247210425701949, 0.007185130590346975, 0.008573725856847009, 0.00988558171560002, 0.009724988233899992, 0.009469681680134161, 0.008417324705521409, 0.007502006727163749, 0.007110423112734543, 0.0075205977463326384, 0.008716331041939076, 0.00912518979385527, 0.009176607077430074, 0.008796863662296043, 0.008930088397167194, 0.008590738573521403, 0.007857434301653773, 0.007336405171581006, 0.00658989750388351, 0.005621228723194335, 0.0046040541511104425]"
can you sit for me,90,2500,eat,20,"[0.003911761678950595, 0.003423926708874958, 0.004053088023186216, 0.00593956575324193, 0.00703852415037374, 0.00850281988000123, 0.01015430337576081, 0.010505168378233976, 0.0094059343704236, 0.007897954661172537, 0.006767534711540346, 0.00585781614530857, 0.006075678895120224, 0.0068653512412586324, 0.007391897754875754, 0.008096389317233329, 0.00797287405516526, 0.007997077040761798, 0.007029376315096961, 0.006023206021813163, 0.005464954889708981, 0.005020330026189767, 0.0043692186392996265, 0.003922706083169056]"
can you sit for me,90,2500,eat,23,"[0.0037061790753453727, 0.004084100900422496, 0.005578211969255808, 0.006833276832429764, 0.007844125257688541, 0.008855911789792002, 0.008986746252061422, 0.008915879637139641, 0.008136988976654479, 0.007502656085861235, 0.007032657624009868, 0.007394148153488052, 0.007343736388879271, 0.007580309500437172, 0.008150176088943147, 0.008704430482536728, 0.00835859610702888, 0.007951451638221882, 0.0075232748010915776, 0.006460563943784176, 0.0059939174624683905, 0.005438589960048013, 0.004753405773042445]"
can you sit for me,90,2500,eat,26,"[0.005810268043926624, 0.006921125121661437, 0.007577318754965188, 0.008412815929461751, 0.008293416942687665, 0.007885206767640339, 0.007868859177212327, 0.008251481836146997, 0.008287143005714164, 0.008284061264347997, 0.008842311892507558, 0.008813223113537298, 0.008285769179920034, 0.008462634158718868, 0.008727199488863868, 0.009199695174266467, 0.009069513992697174, 0.009533414215457224, 0.009038696455871202, 0.008053592944473683, 0.007338877412318622, 0.006781660477725713]"
can you sit for me,90,2500,eat,20,"[0.004382563779872009, 0.0041531398485500585, 0.004246522391933405, 0.005285967881173298, 0.006603146378786798, 0.008405940290921825, 0.009966906385586938, 0.010134523698221298, 0.010267559569272286, 0.009201679375903193, 0.00828946327772434, 0.007582637665483125, 0.00780867590703917, 0.008794037443489172, 0.009694755278331158, 0.009517385654937894, 0.009495169234200945, 0.009671168556431242, 0.009573933395784296, 0.007537449575509439, 0.006183792929803136, 0.005564204039250292, 0.004677328380806397, 0.004000917002239565]"
can you sit for me,90,2500,eat,20,"[0.004230503452127688, 0.003677173915369464, 0.003972662638078664, 0.00532986233244602, 0.006810562280575405, 0.008476622338332065, 0.009490391377348159, 0.009180722625357005, 0.009093616180582178, 0.00804343243751134, 0.0073496925211588736, 0.007144691459346253, 0.007486635885574622, 0.00811312268875694, 0.008347768500165581, 0.00834475456116462, 0.008281888833727078, 0.008554065905237893, 0.008374767460802906, 0.007313795416377086, 0.006293398282121882, 0.005567737486031452, 0.004570674424094745, 0.003682556647966878]"
can you sit for me,90,2500,eat,21,"[0.005471021218837532, 0.00512682056916176, 0.006148015229752266, 0.006799852571677365, 0.007321629751763201, 0.008220999566112283, 0.00833618645348377, 0.008071980629504401, 0.007966614861432984, 0.0073788121719072074, 0.006960825514980898, 0.006850713334364734, 0.007030930190773356, 0.007194142714384259, 0.007383178515104087, 0.007818850459956865, 0.008233254279111105, 0.009098503599296991, 0.00945138213210689, 0.008441781157149417, 0.007815875009660047, 0.007254938441232486, 0.006251109540357598]"
can you sit for me,90,2500,eat,21,"[0.004055892775222046, 0.003746447014681512, 0.004979883977367713, 0.006306706350007019, 0.007271500181634519, 0.008670413544475947, 0.009414881347239813, 0.00954465439579577, 0.009244608247770564, 0.008356385000786554, 0.007794180860230186, 0.00750130756421769, 0.007856971156039838, 0.008362734877967369, 0.008724396985600569, 0.009119013659719582, 0.009255588681176728, 0.009421712490651123, 0.008804831981040331, 0.007669257573149714, 0.00706954980914076, 0.006375967280001832, 0.005385543568625896]"
can you sit for me,90,2500,eat,23,"[0.004550728143054744, 0.004637626986708641, 0.005396449028038208, 0.0063694736378312345, 0.007431919383520632, 0.008263254600021627, 0.0080928740119815, 0.007924468681971187, 0.007896468014624044, 0.007414758734387985, 0.0069848823008606805, 0.007469402024248047, 0.007435369956705971, 0.007567675997379267, 0.007572307283579836, 0.007642183134470095, 0.007811460552624987, 0.00841016158523651, 0.008434432306959186, 0.006736294608348647, 0.005970828549324319, 0.0053221153329620656, 0.004440543289541557]"
can you sit for me,90,2500,eat,23,"[0.005618592345490826, 0.006496314666912149, 0.007875367528896225, 0.008820368359528503, 0.00943526791647462, 0.009927595363834408, 0.008674150082912294, 0.00828543487999895, 0.007708264103052026, 0.0069470390756484635, 0.006817535602318495, 0.007710954218451558, 0.007783321012155465, 0.007576415851031526, 0.007505475099311586, 0.007350448480691453, 0.00735337967163965, 0.007816796624778114, 0.008486304688337457, 0.008390096103941013, 0.008251937907294511, 0.00783795336747144, 0.006751350325129027]"
can you sit for me,90,2500,eat,21,"[0.00525796834282208, 0.005936845612940537, 0.006694701144295384, 0.007252084395188192, 0.007249603637148126, 0.00824607467379139, 0.009295527662127424, 0.009637726935386857, 0.008708835959630623, 0.008085899158916656, 0.0075329748420938725, 0.007271560935494856, 0.008137187933250523, 0.009319992741774256, 0.010257727848570621, 0.0105833791949833, 0.010347466940611883, 0.01081888950098716, 0.01037827344731259, 0.010072759338308266, 0.009825608793979843, 0.009387915346142514, 0.008354295756699976]"
can you sit for me,90,2500,eat,18,"[0.004188754720289446, 0.004237531554240577, 0.004061491362479497, 0.00541290294225446, 0.0064510117666626045, 0.007966679365094502, 0.009288639374823826, 0.009913104584539574, 0.009420123482759411, 0.008141443863680965, 0.007144900431333423, 0.006262165998601247, 0.005806281545965581, 0.007243051476149808, 0.007980522647649087, 0.008060331016467739, 0.007814111909815232, 0.00833085944793088, 0.00813488686479888, 0.007458373631342182, 0.007232812665886518, 0.006551329968599803, 0.005405661997622053, 0.0045823553423484965]"
can you sit for me,90,2500,fetch,17,"[0.005741461895712305, 0.006763895545562435, 0.007843202109635915, 0.00985383523645782, 0.010447958666104828, 0.01143303102889468, 0.012096468065924012, 0.009991503471218924, 0.006136155033257223, 0.005244240045768413, 0.004447447184484584, 0.003978765757305449, 0.0037592324546379396, 0.005844464332426609, 0.006694355104043879, 0.006704584775279204, 0.005668397264981345, 0.00572232844899997, 0.006293435985272704, 0.007331463337124079, 0.008968318851313032, 0.009533930687334087, 0.009435544028273976, 0.009210008101032412, 0.008970055043448848]"
can you sit for me,90,2500,fetch,17,"[0.006875866507323502, 0.007882111092808331, 0.009275609058036597, 0.011151730546342772, 0.012216812917068335, 0.012635826688290235, 0.01330727013969173, 0.01276771352192756, 0.00833090911186778, 0.006869157366552731, 0.005629208623388984, 0.004813003747234495, 0.004648278277730472, 0.006586958254086395, 0.006984641180108712, 0.007293871729624701, 0.006579554269366761, 0.006814016669489439, 0.007078191168663683, 0.007416652376490003, 0.008980053308224142, 0.009901417780728835, 0.01019626952369064, 0.010439049677544126, 0.010239296836329025]"
can you sit for me,90,2500,fetch,15,"[0.0067458208845935005, 0.00907162499426812, 0.010085517321257575, 0.010776069853102943, 0.011837679059643983, 0.011765883707677168, 0.01252515718757948, 0.013430292511143183, 0.010798109263088084, 0.007254769187075749, 0.005956591084909269, 0.004547599989896219, 0.0038896895571521243, 0.005033831553225676, 0.006271852324481257, 0.005863354831885288, 0.005532906330388321, 0.005788493147055692, 0.005837410561058705, 0.006550378513539434, 0.00871672001263624, 0.010089602068484327, 0.010298335196924135, 0.010530633941898944, 0.010527735154201249]"
can you sit for me,90,2500,fetch,15,"[0.00667653949087964, 0.008764143360140818, 0.009677930137698805, 0.010511834993868612, 0.011899376783872487, 0.012815790305037707, 0.014526763432845192, 0.01599648518761919, 0.010328652726147329, 0.006653944422953987, 0.005591941757033887, 0.0045978275081793125, 0.004144557765549854, 0.005536716960354538, 0.007672100243373299, 0.007796486829964333, 0.007332475908726429, 0.006960178356734748, 0.006837277894183687, 0.007128918197828164, 0.008367121927823835, 0.009488145277498316, 0.009844392333229783, 0.01005437754428042, 0.010513753985473299]"
can you sit for me,90,2500,fetch,17,"[0.007966867624968474, 0.009670106307332752, 0.010401654822060477, 0.012213997095131967, 0.012728982929086101, 0.013606906749351985, 0.014673269567151518, 0.012815406228866436, 0.007215629234376941, 0.006022759828641637, 0.00498350698574703, 0.004359301194088966, 0.004387278105027746, 0.006744278703787292, 0.007831423936969917, 0.006714979111932682, 0.0056201605160767255, 0.005802437217326791, 0.006196907607289816, 0.0070311285215811, 0.008882288244992535, 0.010016275577620016, 0.01045519595754515, 0.010793093502317871, 0.010873518491968577]"
